Area;Perimeter;Major_Axis_Length;Minor_Axis_Length;Eccentricity;Convex_Area;Extent;Class
12466;453446991;1856161194;8658856964;884525001;12706;601989567;Osmancik
12871;4485820007;1838745422;9027629852;871178269;13102;733724773;Osmancik
12714;4341180115;1692552185;9689130402;819934905;12993;741946757;Osmancik
13066;4582619934;1863458557;9090145874;872949541;13315;614812732;Osmancik
11682;4370400085;1762309875;8632249451;871820271;11969;581194043;Osmancik
11422;4210650024;1695421906;8703211975;858187675;11669;611816406;Osmancik
11278;4221860046;1704181671;8604627991;863170445;11642;624646902;Osmancik
11462;4232349854;1715892944;8572185516;866270185;11712;694666684;Osmancik
12057;4484410095;1839449615;8517786407;886326075;12295;732681096;Osmancik
10989;4311239929;1804800415;7881407928;899611354;11268;685955048;Osmancik
9516;3868210144;1555244904;7922835541;860513926;9753;698883653;Osmancik
12317;4323009949;1746309204;9063893127;854755163;12506;638021231;Osmancik
12675;4533519897;1913368225;8512999725;895569205;12856;571847498;Osmancik
9292;414118988;1836397095;6487107086;935528278;9442;501078486;Osmancik
12540;4562019958;1859806976;8751024628;882381856;12854;590062141;Osmancik
9373;3830490112;1593786163;7575036621;879831553;9520;723895609;Osmancik
14350;4720209961;1899021759;9703052521;859610438;14577;651798666;Osmancik
11870;4322980042;1773648224;867665863;872172534;12143;77082926;Osmancik
9732;3956239929;1662510529;7557277679;89071089;9887;586547732;Osmancik
11671;4302399902;1771801453;8481885529;877970159;11895;674624264;Osmancik
10851;4089299927;1680082245;8332894897;868333161;11007;61555481;Osmancik
13314;457697998;1826723175;9406268311;857234776;13562;614511192;Osmancik
10510;4167109985;1747802887;773044281;896869659;10691;588334084;Osmancik
10874;4268729858;1772503357;7962494659;893419623;11211;639647067;Osmancik
12539;4374259949;1749005737;9272463226;847899973;12835;787378311;Osmancik
11102;4235939941;1738625641;8235933685;880684257;11332;591538787;Osmancik
10395;41529599;170193512;7933728027;884700835;10725;609677434;Osmancik
10669;4048009949;1624951935;8497767639;852360308;10908;675253153;Osmancik
9768;4135580139;17979776;6992797089;921269119;9943;702531636;Osmancik
11423;4186040039;169073288;8728488159;85643512;11717;655477107;Osmancik
13135;459256012;1897806244;8905083466;883075774;13353;58006537;Osmancik
10815;4208150024;1799677277;7709936523;90358603;10981;569210529;Osmancik
10829;4047510071;1601178894;8750862122;837441981;11138;721452355;Osmancik
11686;4334389954;1767624359;8564665222;874774814;12038;781567693;Osmancik
9763;4041459961;1691858521;7455428314;89767164;10047;708696306;Osmancik
12366;4518609924;18086586;8914078522;870111048;12620;586622417;Osmancik
9621;4087170105;1757335663;7045018005;916125298;9779;516425133;Osmancik
11590;4358460083;1769395294;8480960083;877643466;11880;72365135;Osmancik
13060;4656480103;1923720093;8759804535;890308678;13352;580547631;Osmancik
11928;4399190063;1810348358;8522491455;882258475;12218;590611994;Osmancik
11230;4227179871;1729000397;8384802246;874541402;11462;606600761;Osmancik
11603;4275249939;1759404144;8468665314;876535535;11807;803420603;Osmancik
10589;4119289856;1702721252;8086865997;880019367;10850;724281788;Osmancik
11245;4215480042;1745754852;829138031;880015314;11475;681928456;Osmancik
10190;3977860107;1614774323;817153244;862505376;10476;786265433;Osmancik
12019;4421119995;1839819336;843091507;88882494;12290;580067575;Osmancik
11746;4318269958;1745800629;8734896088;865830421;12096;718849421;Osmancik
12613;4599129944;1933721466;8431452942;899935961;12937;627887309;Osmancik
11559;4351849976;178782074;8354547119;88409704;11796;666378438;Osmancik
13950;490427002;2096511688;8535925293;913361788;14158;55029583;Osmancik
11224;4247470093;1744214478;8319822693;878905773;11544;713450313;Osmancik
11993;4380740051;1755400848;8808393097;864990532;12359;607732832;Osmancik
11479;4210750122;1713476105;8580913544;865568936;11677;799095035;Osmancik
11485;4244880066;1753153687;8448103333;876236975;11688;606260538;Osmancik
12837;463321991;1929236755;8635762024;894220948;13229;58882618;Osmancik
10873;4084890137;1677020264;8342141724;867499352;11073;668120921;Osmancik
10664;4149389954;1680790863;8173141479;873809934;10929;645364344;Osmancik
10729;4146990051;1717298737;8142697906;880440116;10987;794211268;Osmancik
10841;4103320007;1671149597;8425271606;863610148;11079;73448509;Osmancik
12020;4257340088;1755486908;8759830475;866603613;12176;646862566;Osmancik
12314;4401459961;1808366547;8792053986;873854458;12587;804836631;Osmancik
11792;4277829895;1808717499;8327078247;887718976;11923;718323588;Osmancik
8505;3591000061;1477988892;738086853;866379678;8651;677257538;Osmancik
11928;4325230103;1710195313;9006601715;850087345;12195;634873331;Osmancik
11915;4332839966;1785229034;8650725555;87475121;12101;626314104;Osmancik
10789;4137399902;1705182953;8197903442;876850069;11016;690540195;Osmancik
10366;4034599915;1623561707;8306848145;859197855;10680;707528472;Osmancik
11476;4247829895;1690904236;881805954;853251517;11845;624544203;Osmancik
12368;4498580017;1827323761;8726390839;878604412;12722;608661413;Osmancik
10695;4064509888;1645702972;8404563904;859760463;10930;612332523;Osmancik
11240;4266440125;1755941162;8295658875;881366193;11427;606518447;Osmancik
11552;4328120117;1788907623;8407980347;882663012;11838;636473835;Osmancik
11122;4109869995;1650363159;871431427;849229395;11379;713863909;Osmancik
13099;4533659973;1809826355;9360396576;855865419;13377;627316713;Osmancik
9510;4014920044;1696710052;7238471222;90443188;9764;654552937;Osmancik
12466;4488569946;1811933746;886875;87202394;12779;604089916;Osmancik
10595;4072669983;1661306305;8256895447;867743552;10849;6427055;Osmancik
10828;4158510132;1673562775;8359038544;866327941;11225;653706849;Osmancik
10667;4152369995;1703361511;8136894226;878525078;11041;687749863;Osmancik
12845;4641210022;1943322144;8552433777;897951961;13125;774962306;Osmancik
11072;421;1747893066;8157894135;884401262;11245;795402288;Osmancik
12495;443678009;1849876709;8713018036;882130384;12690;742600739;Osmancik
9723;3886170044;1583608246;793425827;865433335;9949;625192881;Osmancik
11905;4437690125;1852702332;8360573578;892390668;12209;627206147;Osmancik
11809;4330539856;1708712158;8948264313;851912141;12129;61743176;Osmancik
12219;4362059937;1794359131;8793396759;871689975;12434;603407383;Osmancik
12898;4547669983;1843739777;909540329;869852006;13223;757814348;Osmancik
11659;4423380127;1861499634;8104517365;900248826;11974;689066172;Osmancik
11119;42704599;1788131256;8061784363;892599881;11420;790712535;Osmancik
11128;4232369995;17339534;8244134521;879741073;11372;599149287;Osmancik
11504;4324440002;17578508;8495903015;875448227;11861;588018835;Osmancik
12093;4328280029;1768203125;8809726715;867044628;12351;705131173;Osmancik
12239;4322980042;1684900818;9425421906;828894377;12489;682599008;Osmancik
11180;4154100037;1694637146;8545352173;863552749;11359;77882272;Osmancik
9622;4037739868;1707179871;7292540741;904171884;9897;702900112;Osmancik
10088;4066610107;1690680237;774307251;888959587;10331;675958216;Osmancik
12525;4551809998;183669342;882543335;876991093;12911;709470928;Osmancik
10386;4059679871;1656750488;8103001404;872233272;10684;636241138;Osmancik
12378;4599760132;1912494965;8399846649;898384988;12800;565515339;Osmancik
12588;4452980042;1816567535;8952711487;870121837;12865;777132988;Osmancik
10227;4039989929;1648086548;8021972656;873544335;10496;630595624;Osmancik
10870;4142780151;1647044067;8540578461;855053484;11183;661594629;Osmancik
11031;4144400024;1706846619;8309671021;873489261;11200;605566561;Osmancik
9918;3989549866;1614676056;798935318;869009137;10270;622091174;Osmancik
9976;40607901;168061203;7686061096;889293432;10295;573366284;Osmancik
10007;3914590149;1639286194;7813725281;879090905;10146;80171448;Osmancik
10427;4055780029;1705610657;7814707947;888861179;10588;676068187;Osmancik
12895;4495130005;1866615143;8858874512;880203903;13072;584754229;Osmancik
10918;4224890137;1768049011;796038208;892909884;11118;798858583;Osmancik
11485;4194049988;1758681183;8369998169;879486024;11610;799846768;Osmancik
10388;4005910034;1661858063;8009373474;8761971;10536;670193553;Osmancik
11470;426625;1755956573;8390218353;878460646;11719;7322523;Osmancik
12714;4545450134;1851232758;8869658661;87774843;12939;62268585;Osmancik
10510;4200220032;1757176971;7840139008;894944191;10756;572814465;Osmancik
11983;4324389954;172424942;8933903503;855300128;12238;700842202;Osmancik
11415;4389299927;1845671082;8009941864;900919914;11745;791060269;Osmancik
11300;4154729919;1660729675;8774008179;849043846;11579;612632155;Osmancik
11597;4336820068;1808438873;8267797852;889374852;11803;605524242;Osmancik
11501;4395379944;1826630707;8162102509;894614279;11878;583333313;Osmancik
11646;4356069946;1778407898;8454723358;879764497;11902;622115374;Osmancik
10539;4206369934;174819809;7763504028;895984113;10775;662705123;Osmancik
9801;3919649963;1628990479;7697164917;881324589;9964;664744973;Osmancik
11780;43567099;1816983185;8358512115;887907803;11975;8079561;Osmancik
10468;4277139893;18220401;7452765656;912519097;10672;539921582;Osmancik
10787;4058989868;1673852844;824420166;870296359;10956;721731544;Osmancik
10796;4162590027;1686011963;8271273041;871394992;10985;598182619;Osmancik
9972;3976380005;1653995819;7770961761;882757127;10230;795215309;Osmancik
9751;4125979919;1754506378;7144275665;913340867;10034;714358985;Osmancik
11102;4259710083;1748511047;8174403381;883989632;11333;701592505;Osmancik
11364;4289530029;1807597198;8028202057;89595902;11551;580269635;Osmancik
12587;4617810059;1939949493;8373388672;902051151;12910;669521272;Osmancik
9335;3888059998;1601561584;7516480255;883027077;9536;623330653;Osmancik
12106;4485;186505127;8369871521;893645108;12389;651385546;Osmancik
12411;4435549927;1782272186;902240448;862398267;12780;640534699;Osmancik
12387;4456140137;1756296539;9131130219;854222119;12789;655119538;Osmancik
10683;4082820129;1703451691;8044705963;881459773;10845;688337624;Osmancik
11071;4195939941;1704642029;8397248077;870249808;11303;770692647;Osmancik
11617;41845401;1679147491;8890756989;848322153;11822;760673106;Osmancik
12630;4440589905;1800848846;9035011292;865036786;12855;67761147;Osmancik
11992;4311570129;1733000031;8958513641;85602361;12274;77019912;Osmancik
9544;3865629883;1617483063;7556025696;884179592;9664;811150789;Osmancik
12261;4388980103;1733647461;908826828;851577818;12499;778822362;Osmancik
11392;4277449951;1740228729;8452707672;874112248;11609;602560043;Osmancik
11465;4237879944;1740729675;8473954773;873510778;11673;733806968;Osmancik
11111;4199299927;175137146;8111838531;886269093;11278;588319361;Osmancik
11234;4259309998;1763019867;8210153198;884949505;11452;655578911;Osmancik
9520;3948909912;1613152008;7616378021;881522179;9852;778032064;Osmancik
11889;440947998;1789921417;8591994476;877257109;12185;763780057;Osmancik
11197;4294500122;1782169189;8127737427;889949679;11461;568837643;Osmancik
10445;4099599915;1684745483;8043508911;878668845;10653;740255117;Osmancik
12638;4504030151;1855312195;8792227936;880581498;12864;632152855;Osmancik
10497;4053460083;1653481598;8197666168;868446946;10735;668598711;Osmancik
10531;4151059875;1714884491;7890145111;887868285;10796;601256073;Osmancik
13677;4672479858;191011795;9182099152;876880467;13901;65502876;Osmancik
11075;4168500061;1652962646;862791214;852965951;11315;661273003;Osmancik
10598;4114790039;1622022858;8522140503;850854099;10936;593526006;Osmancik
11297;4166799927;1653592072;8823674774;845732868;11535;62928921;Osmancik
12199;4380629883;1788557587;8810279846;870260715;12496;783342957;Osmancik
12840;4700960083;1992614899;827935257;90959233;13072;557872772;Osmancik
9221;3870939941;1592245026;7490332794;882439494;9418;768416643;Osmancik
9154;383677002;1583173676;7456001282;882158399;9346;74750942;Osmancik
12198;4320270081;1769954376;8856768799;865797043;12400;749493062;Osmancik
11149;4168909912;1672921295;8669961548;85522747;11323;69089669;Osmancik
10632;4054159851;167325943;8134428406;873879433;10762;623175681;Osmancik
12956;4586560059;1872114563;8915869141;879312158;13310;71077466;Osmancik
12418;45304599;1878212128;8517218781;891269088;12719;77997613;Osmancik
11573;4469240112;1863487854;8014228821;902797401;11884;572240889;Osmancik
11816;4461000061;187143158;8182019043;899361193;12069;746713877;Osmancik
10655;417973999;1775075836;7715759277;90058881;10822;733562827;Osmancik
11764;4301839905;1719667358;8835490417;85791558;12010;626911819;Osmancik
12635;4390830078;171228714;9481417847;832697392;12929;631118894;Osmancik
12089;4407260132;179962326;8665956879;876422524;12390;666868925;Osmancik
12173;4383190002;1803327332;8705815125;875750482;12375;658712149;Osmancik
11185;4141809998;1700182495;8411061096;869055152;11370;622080088;Osmancik
13076;4503450012;1835969391;917095871;866304755;13253;677021861;Osmancik
10557;4126679993;1688085785;805927124;878674805;10778;616071403;Osmancik
12349;4520090027;1879687347;8454865265;893128455;12646;585760355;Osmancik
11449;4112999878;1569254913;9425743103;799511433;11696;724253535;Osmancik
11875;4254509888;1740941772;8736473083;864969432;12041;694525659;Osmancik
11322;4154859924;1653483429;8839618683;845101535;11545;650689662;Osmancik
13183;4627319946;1904266968;8931358337;883188546;13493;688119829;Osmancik
11509;4358670044;1784244537;8385386658;882683218;11792;584658384;Osmancik
10156;4092900085;1777449951;7322962952;911187172;10327;751795113;Osmancik
10134;4060450134;1676055145;7804085541;884983599;10358;587308049;Osmancik
10420;4150559998;170512558;7928839111;885310531;10647;627710819;Osmancik
12181;4348129883;1792253113;8698540497;874324918;12387;728006244;Osmancik
12124;4464400024;1889753418;8271679688;899115205;12336;740351737;Osmancik
11930;4348059998;1753011932;8798390961;864924848;12260;643820822;Osmancik
10900;4175969849;1726920624;8100117493;883171737;11091;585392058;Osmancik
12213;4524039917;1923418274;8144419861;905926645;12406;642620385;Osmancik
11917;4373039856;1795764771;8564931488;878929496;12192;639358342;Osmancik
12406;4347309875;1721839447;9285658264;842121959;12704;644467533;Osmancik
11923;4344200134;182193573;8414084625;886973083;12086;600957632;Osmancik
10896;4193850098;1741399689;8054836273;886593401;11145;589610398;Osmancik
12209;4458890076;1848757324;8502140808;887978971;12418;617395699;Osmancik
8604;3736830139;1535796051;7230964661;882224798;8787;602563202;Osmancik
12633;4520029907;1864344788;8742463684;883235574;12863;584617496;Osmancik
10524;4024949951;1640819397;8246437836;864530444;10713;632527947;Osmancik
12625;4483370056;182101944;8970994568;870235562;12833;609873891;Osmancik
11977;4423640137;1852654114;8316057587;893595755;12186;681750894;Osmancik
11961;4293670044;1754431305;8764792633;866267622;12149;611034513;Osmancik
11281;4071010132;16091008;9044052124;827098966;11483;670012474;Osmancik
13751;4519410095;1754111786;1011442719;817017794;14063;757005215;Osmancik
12382;4530499878;1871069946;8573007965;888855577;12771;61345619;Osmancik
13825;4832000122;2057550354;8698259735;906247139;14023;739581645;Osmancik
13589;4798359985;2017117767;8716551208;901811779;13908;589339912;Osmancik
11771;4304700012;1813029938;8321956635;888432026;11919;796737492;Osmancik
11711;4470039978;1909449158;7928987122;909707367;11904;591464639;Osmancik
12331;4313640137;1771304779;894249649;863204956;12502;747786522;Osmancik
11046;4234979858;1834550018;7697341919;90771997;11198;822793305;Osmancik
12258;4478460083;1866801453;8494548035;890474975;12616;70545578;Osmancik
12162;4507909851;1866923676;8463767242;891330719;12502;658010066;Osmancik
11106;4159849854;1751867523;8115784454;886219919;11257;609985173;Osmancik
